region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,THERM,VRE,MUST_RUN,STOR,FLEX,LDS,HYDRO,HYDRO_WD,HYDRO_LRES,HYDRO_SRES,HYDRO_RoR,ESR_1,ESR_2,MinCapTag_1,MinCapTag_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_Mwyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Ratio_power_to_energy,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,wRamp_Up_Percentage,wRamp_Dn_Percentage,Hydro_productivity_factor_MW_per_m3_per_s,pW_Spill_Max_m3_per_s,pW_Discharge_Max_m3_per_s,pW_lvl_Max_Billion_m3,pW_lvl_Min_Billion_m3,pW_lvl_0_Billion_m3,NACC_Eff,NACC_Peak_to_Base,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Commit,Hydro_level,Hydro_min_level,MinCapTag_3,SL_Ramp_Up_Percentage,SL_Ramp_Dn_Percentage
QC,QC_onshore_wind_turbine_pld1,Onshore Wind Turbine,1,78,3,1,0,0,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,10000,10000,10000,-1,-1,-1,0,0,0,0,60421,37489.38,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
QC,QC_hydroelectric_pumped_storage_pld_1,Hydroelectric Pumped Storage,1,79,3,0,0,0,0.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,1000,1000,-1,-1,-1,0,0,0,0,168792.789,15980,0,0,0,0.51,0,0,0,0,0,10.34,0,0,None,0,0,0.866,0.866,158.730159,1,1,200,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AT,AT_natural_gas_fired_combined_cycle_pld_1,Natural Gas Fired Combined Cycle,1,80,5,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,830,830,830,-1,-1,-1,0,0,0,0,65264,28000,0,0,0,2,0,0,0,92,2,6.36,1.956,1.505,middle_atlantic_naturalgas,0,0,1,1,0,1,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AT,AT_onshore_wind_turbine_pld_1,Onshore Wind Turbine,1,81,5,1,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,560,560,560,-1,-1,-1,0,0,0,0,60421,37489.38,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AT,AT_solar_photovoltaic_pld_1,Solar Photovoltaic,1,82,5,1,0,0,0,0,0.9,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,200,200,200,-1,-1,-1,0,0,0,0,47877,16217.21,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AT,AT_nuclear_pld_1,Nuclear,1,83,5,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,600,600,600,-1,-1,-1,0,0,0,0,358749,146000,0,0,0,2.84,0,0,0,248,0,10.45,0,0,middle_atlantic_uranium,0.7,0,1,1,0,1,0,0,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0,0.041666667,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AT,AT_battery_pld_1,Batteries,1,84,5,0,0,0,0,0,0.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,37.5,150,150,-1,-1,-1,0,0,0,0,12977,4826.7,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,0.25,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AT,AT_small_hydroelectric_pld_1,Small Hydroelectric,1,85,5,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,571,154,154,-1,-1,-1,0,0,0,0,349637,126576,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ON,ON_nuclear_SMR_upld_1,Nuclear,1,86,4,0,0,0,0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1200,0,1200,-1,-1,-1,0,0,0,0,466373.7,146000,0,0,0,2.84,0,0,0,248,0,10.45,0,0,middle_atlantic_uranium,0.7,0,1,1,0,1,0,0,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0,0.041666667,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ON,ON_hydroelectric_pumped_storage_upld_1,Hydroelectric Pumped Storage,1,87,4,0,0,0,0,0.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,0,1400,-1,-1,-1,0,0,0,0,168792.2,15980,0,0,0,0.51,0,0,0,0,0,10.34,0,0,None,0,0,0.866,0.866,158.730159,1,1,200,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ON,ON_Battery_upld_1,Batteries,1,88,4,0,0,0,0,0.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2500,0,2500,-1,-1,-1,0,0,0,0,168792.2,15980,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,0.25,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ON,ON_naturalgas_ccavgcf_moderate_upld_1,NaturalGas_CCAvgCF_Moderate,1,89,4,0,0,0,0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100,0,1500,-1,-1,-1,0,0,0,0,104423.96,28000,0,0,0,2,0,0,0,106,2,6.36,0,0,new_england_naturalgas,0,0,1,1,0,1,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
NY,NY_naturalgas_ccavgcf_moderate_1,NaturalGas_CCAvgCF_Moderate,1,90,2,0,0,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,4000,-1,-1,-1,0,0,0,0,105729.26,28000,0,0,0,2,0,0,0,106,2,6.36,0,0,middle_atlantic_naturalgas,0,0,1,1,0,1,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
NE,NE_naturalgas_ccavgcf_moderate_1,NaturalGas_CCAvgCF_Moderate,1,91,1,0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,4000,-1,-1,-1,0,0,0,0,77665.32,28000,0,0,0,2,0,0,0,106,2,6.36,0,0,new_england_naturalgas,0,0,1,1,0,1,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
QC,QC_naturalgas_ccavgcf_moderate_1,NaturalGas_CCAvgCF_Moderate,1,92,3,0,0,0,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,4000,-1,-1,-1,0,0,0,0,104423.96,28000,0,0,0,2,0,0,0,106,2,6.36,0,0,middle_atlantic_naturalgas,0,0,1,1,0,1,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ON,ON_naturalgas_ccavgcf_moderate_1,NaturalGas_CCAvgCF_Moderate,1,93,4,0,0,0,0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,4000,-1,-1,-1,0,0,0,0,104423.96,28000,0,0,0,2,0,0,0,106,2,6.36,0,0,new_england_naturalgas,0,0,1,1,0,1,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AT,AT_naturalgas_ccavgcf_moderate_1,NaturalGas_CCAvgCF_Moderate,1,94,5,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,4000,-1,-1,-1,0,0,0,0,104423.96,28000,0,0,0,2,0,0,0,106,2,6.36,0,0,new_england_naturalgas,0,0,1,1,0,1,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
NY,NY_biomass_ccs_1,BECCS,1,95,2,0,0,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,1000,-1,-1,-1,0,0,0,0,429769,177000,0,0,0,5,0,0,0,0,0,14.8,0,0,middle_atlantic_bio_ccs,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
NE,NE_biomass_ccs_1,BECCS,1,96,1,0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,1000,-1,-1,-1,0,0,0,0,429769,177000,0,0,0,5,0,0,0,0,0,14.8,0,0,new_england_bio_ccs,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
QC,QC_biomass_ccs_1,BECCS,1,97,3,0,0,0,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,1000,-1,-1,-1,0,0,0,0,429769,177000,0,0,0,5,0,0,0,0,0,14.8,0,0,middle_atlantic_bio_ccs,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ON,ON_biomass_ccs_1,BECCS,1,98,4,0,0,0,0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,1000,-1,-1,-1,0,0,0,0,429769,177000,0,0,0,5,0,0,0,0,0,14.8,0,0,new_england_bio_ccs,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AT,AT_biomass_ccs_1,BECCS,1,99,5,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,1000,-1,-1,-1,0,0,0,0,429769,177000,0,0,0,5,0,0,0,0,0,14.8,0,0,new_england_bio_ccs,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
NE,NE_solar_photovoltaic_upld_1,Solar Photovoltaic,1,100,1,1,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,5000,0,50000,-1,-1,-1,0,0,0,0,47877,16217.21,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
NY,NY_solar_photovoltaic_upld_1,Solar Photovoltaic,1,101,2,1,0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,5000,0,50000,-1,-1,-1,0,0,0,0,47877,16217.21,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
NY,NY_onshore_wind_turbine_upld_1,Onshore Wind Turbine,1,102,2,1,0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,3000,0,30000,-1,-1,-1,0,0,0,0,60421,37489.38,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
NY,NY_offshore_wind_turbine_upld_1,Offshore Wind Turbine,1,103,2,1,0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,2000,0,20000,-1,-1,-1,0,0,0,0,223358,61370.31,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AT,AT_onshore_wind_turbine_upld_1,Onshore Wind Turbine,1,104,5,1,0,0,0,0,0.9,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1000,0,1000,-1,-1,-1,0,0,0,0,60421,37489.38,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
QC,QC_onshore_wind_turbine_upld_1,Onshore Wind Turbine,1,105,3,1,0,0,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,3000,0,3000,-1,-1,-1,0,0,0,0,60421,37489.38,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
NE,NE_onshore_wind_turbine_upld_1,Onshore Wind Turbine,1,106,1,1,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1000,0,20000,-1,-1,-1,0,0,0,0,60421,37489.38,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
NE,NE_offshore_wind_turbine_upld_1,Offshore Wind Turbine,1,107,1,1,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1000,0,20000,-1,-1,-1,0,0,0,0,0,61370.31,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
NY,NY_naturalgas_ccavgcf_ccs_moderate_1,NaturalGas_CCAvgCF_CCS_Moderate,1,108,2,0,0,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,20000,-1,-1,-1,0,0,0,0,135747,61000,0,0,0,6,0,0,0,106,2,6.42,0,0,middle_atlantic_naturalgas_ccs,0,0,1,1,0,1,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
NE,NE_naturalgas_ccavgcf_ccs_moderate_1,NaturalGas_CCAvgCF_CCS_Moderate,1,109,1,0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,20000,-1,-1,-1,0,0,0,0,135747,61000,0,0,0,6,0,0,0,106,2,6.42,0,0,new_england_naturalgas_ccs,0,0,1,1,0,1,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
QC,QC_naturalgas_ccavgcf_ccs_moderate_1,NaturalGas_CCAvgCF_CCS_Moderate,1,110,3,0,0,0,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,20000,-1,-1,-1,0,0,0,0,135747,61000,0,0,0,6,0,0,0,106,2,6.42,0,0,middle_atlantic_naturalgas_ccs,0,0,1,1,0,1,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ON,ON_naturalgas_ccavgcf_ccs_moderate_1,NaturalGas_CCAvgCF_CCS_Moderate,1,111,4,0,0,0,0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,20000,-1,-1,-1,0,0,0,0,135747,61000,0,0,0,6,0,0,0,106,2,6.42,0,0,new_england_naturalgas_ccs,0,0,1,1,0,1,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AT,AT_naturalgas_ccavgcf_ccs_moderate_1,NaturalGas_CCAvgCF_CCS_Moderate,1,112,5,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,20000,-1,-1,-1,0,0,0,0,135747,61000,0,0,0,6,0,0,0,106,2,6.42,0,0,new_england_naturalgas_ccs,0,0,1,1,0,1,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
NE,NE_batteries_upld_2,Batteries,1,113,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,20000,-1,-1,-1,0,0,0,0,12977,4826.7,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,0.25,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
NY,NY_batteries_upld_2,Batteries,1,114,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,20000,-1,-1,-1,0,0,0,0,12977,4826.7,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,0.25,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QC,QC_batteries_upld_2,Batteries,1,115,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,8000,-1,-1,-1,0,0,0,0,12977,4826.7,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,0.25,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AT,AT_battery_upld_2,Batteries,1,116,5,0,0,0,0,0,0.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,500,0,2000,-1,-1,-1,0,0,0,0,12977,4826.7,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,0.25,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ON,ON_Battery_upld_2,Batteries,1,117,4,0,0,0,0,0.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,500,0,2000,-1,-1,-1,0,0,0,0,12977,4826.7,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,0.25,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QC,QC_conventional_hydroelectric_upld_1,Conventional Hydroelectric,1,118,3,0,0,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1000,0,20000,-1,-1,-1,0,0,0,0,153024,29311.59231,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,4788,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,1,1
QC,QC_hydroelectric_pumped_storage_upld_1,Hydroelectric Pumped Storage,1,119,3,0,0,0,0.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,20000,-1,-1,-1,0,0,0,0,168792.789,15980,0,0,0,0.51,0,0,0,0,0,10.34,0,0,None,0,0,0.866,0.866,158.730159,1,1,200,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
